id,user_id,created_at,authorDisplayName,author,authorAvatar,author_id,review_title,review_rating,review_content,business_name,business_slug,permalink,replied,messages,business_logo,industry_logo,industry_name,industry_slug,status_id,nps_rating,source,is_reported,business_reporting,author_created_date,author_total_reviews_count,attachments
4186517,7be375b0-89bb-11e8-82a7-31dbcfae5505,2022-11-18 22:08:16,Koti ,Koti ,,7be375b0-89bb-11e8-82a7-31dbcfae5505,Unknown Subscriptions,1,"Good day Telkom, 

I am honestly tired of these unknown subscription on my SIM card WiFi router. The sim is always inside the router but I have these unknown subscriptions. Honestly deal with this nonsense because there is nothing I subscribe too yet I get billed for things that I don’t know. This is annoying!",Telkom,telkom,unknown-subscriptions-f4bf737a684df48b6c755c851768741837a4f6ff-4186517,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-07-17,8,[]
4186488,284edf03-31fa-11e8-83f4-f23c91bb6188,2022-11-18 21:20:35,Thulisile,Thulisile,,284edf03-31fa-11e8-83f4-f23c91bb6188,Useless Telkom,1,"I asked Telkom to change my debit order from the 5th to the 15th of each month. They did not tell me that I will be debited on the 5th and the 15th of November 2022. I called the call centre aasking them to change my debit order date to the 5th again. i have called the call centre 6 times and they are not able to because their systems are not able to make debit order date change. I was given a reference number yesterday as the lady told me that she will ask billing to manually fix it and today I got a message advising me that my case to change the debit order to the 5th is resolved. I called the call centre to ask them to confrim the debit order and they advised that it is the 15th while my  case reference number **********8 was closed. I was advised yesterday that there us no complaints policy and that your complaint department is Hello Peter. I just want to know how do you work with a system that is not able to make changes. your service as well as the service of your staff members is shocking. How do you close cases that you are not resolving, please help me understand.",Telkom,telkom,useless-telkom-4b08d905661b485ab19de3c9d1b25fbd96cd1a34-4186488,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2016-02-29,25,[]
4186333,0dcbabc0-6758-11ed-8b65-85198a21c649,2022-11-18 17:52:53,Alicia A,Alicia A,,0dcbabc0-6758-11ed-8b65-85198a21c649,Telkom Prepaid Fibre Service,1,"I purchased a R499 30 day fiber top up bundle with Telkom. The money went off my account but in my customer portal it shows no top up was made. This was a week ago. I’ve been on calls with Telkom daily. Most staff are unaware of the fiber service. They just keep adding me to queues and sending references numbers but never get back to me. I sent my proof of purchase through email three times already and nobody got back to me. I even came across a call center agent named Sandi who was extremely rude and unhelpful. If you’re thinking about getting Telkom prepaid fiber, don’t. The staff is undertrained to deal with this service and if you ever encounter a problem, you won’t get any help.",Telkom,telkom,telkom-prepaid-fibre-service-4186333,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-11-18,1,[]
4186266,14613227-31fa-11e8-83f4-f23c91bb6188,2022-11-18 16:53:59,Paul,Paul,,14613227-31fa-11e8-83f4-f23c91bb6188,Verry bad from TELKOM,1,This is bulldust really...made a payment and sent them proof of payment and still no internet...tried calling customer service and no answer...tried calling any telkom office and no answer...maby we need to treat telkom like discem and hopefully they wil be of use....this is really bad service from them...have the app did everything they asked for and still no internet...its been 3 days now...its really verry bad from them would not recomend telkom to anyone!!!!!,Telkom,telkom,verry-bad-from-telkom-4186266,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2013-08-06,3,[]
4186203,d3c5a990-3fdb-11e9-be73-49561a18b3d4,2022-11-18 16:19:47,Lional L,Lional L,,d3c5a990-3fdb-11e9-be73-49561a18b3d4,"TELKOM, what a joke.",1,"have tried since 5 am this morning to find a way to change my billing information, cant speak to anyone, self help is useless and when I finally get to speak to a human they tell me to call the self help number again. circular BS.
no wonder they cant make any money. Again, start at the top and sweep the house of incompetent people.",Telkom,telkom,telkom-what-a-joke-e63fcf7c4366c764776cc5f82f8ef1667bffb4ca-4186203,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2019-03-06,12,[]
4186137,66d797c0-6745-11ed-87f7-f396b81fa4b4,2022-11-18 15:46:08,Ritika C,Ritika C,,66d797c0-6745-11ed-87f7-f396b81fa4b4,Telkom: Billing issues not resolved till now. Highly frustrated,1,"I have been dealing with ongoing billing issues for several months now and I have to say I am extremely frustrated and disappointed with the service I have been receiving.

During the end of May I tried to relocate my fibre line to my new location and upon speaking to one of the telkom consultants I was told a relocation order cannot be placed due to the system already showing that it was done. Hence they suggested I cancel my fibre line and apply for a new fibre line. I did exactly that and trusted that they would have cancelled my older fibre line.

After a month of relocating when I received my bill I noticed that there are 2 fibre networks that I have to pay for while I am only using the newly installed network. I contacted billing once again and they said they would cancel it for me, again I put my trust in the consultant and hoped it would have been cancelled. Now this has been an ongoing issue up until now. My previous one had only been cancelled in September and I have been extra all this time.

I was told that the correct changes should reflect on my bill come October and I would not have to pay for October, November and December which means I would have been refunded for all the months I have been paying extra. My bill is still extremely high and I am highly disappointed with the service I am receiving. I am only using the latest fibre connection from the start of June and have been paying excessive amounts up until now.

Wednesday they suspend my line without prior warning whilst I am still trying to sort out my billing which is extremely UNFAIR. I call the technical team and they inform me that it had been suspended due to an amount R1.20 outstanding which outrageous. Thursday I call billing and they inform me I owe another R920 and once that is paid my line should be restored. I made the payment on Thursday and now when I see today my line is still suspended and apparently payment has not reflected on their end. I was told to wait till Monday for this to be resolved.

I have been sorting out billing issues since the start of June up until now, and to add on they suspend the line without prior knowledge. I am seeing ridiculous amounts on my bill each time and I still get no clear answers as to why such was done. I am really disappointed with the service telkom and their consultants have been providing me with. I use to be a loyal telkom customer but after this experience i would not recommend telkom to anyone.",Telkom,telkom,telkom-billing-issues-not-resolved-till-now-highly-frustrated-4186137,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-11-18,1,[]
4185862,a81711a0-7305-11e8-a007-4da84feee0f7,2022-11-18 13:25:09,lynleigh M,lynleigh M,,a81711a0-7305-11e8-a007-4da84feee0f7,New contact,1,"Disappointed in the service of a new contract I am receiving. Spoke to 4 consultants no one could assist - they then sent me to the store went to store they said the Samsung s21FE that i wanted for R349 is a online deal. eventually got it online and got approved. Now no one can give me feedback as to if it was ordered or its on its way. Please can I have urgent feedback **********

Dear Telkom Customer,

Thank you for using our E-Mail Service.

We acknowledge receipt of your mail below.

Please note that your application was processed, you have been approved and once the package is ready for delivery you will be notified.

We value your support.

Kind regards,
Nozibusiso Ngcobo",Telkom,telkom,new-contact-574019d1491b3814ce7996e1fb0b84297cd76180-4185862,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,6.0,WEBSITE,False,,2018-06-18,16,[]
4185799,f9bbd181-31f9-11e8-83f4-f23c91bb6188,2022-11-18 12:53:26,Jason,Jason,,f9bbd181-31f9-11e8-83f4-f23c91bb6188,Telkom Mobile - Old cancelled contract still showing active with amounts owing. Disgusted.,1,"My credit report shows my old telkom mobile  acc is still active and with an amount owing.

Going through past old emails, Telkom even confirmed that my account was cancelled, 3 years ago! This obviously has been negatively impacting my credit record and wish I knew about it sooner.

They don't provide a contact number to the billing department to get this resolved.

Really poor as even back then I battled to get the contract cancelled with multiple reference numbers noted.",Telkom,telkom,telkom-mobile-old-cancelled-contract-still-showing-active-with-amounts-owing-disgusted-4185799,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2009-03-27,5,[]
4185748,3187e5ae-31fa-11e8-83f4-f23c91bb6188,2022-11-18 12:29:32,Esleen V,Esleen V,,3187e5ae-31fa-11e8-83f4-f23c91bb6188,Bad service!!,1,"On the 25th October 2022, I was in the Canal walk Telkom store for a upgrade. I opted for the OPPO deal which included the earbuds and smart watch. The store did not have any stock of the smart watch and I was assured when stock do arrive I will be informed. On the 4th November 2022, I went to the store and the consultant told me no stock has arrived. I told him I wasn't even given a curtesy call to inform me that the stock hasn't arrived. This morning I've been trying to make contact with the store as per on the number on the slip and keep getting a engaged or no connect tone.  No I have no way of contacting them apart from going to the store physically, which I've done and still no calls from the store. This service is really Bad Service!",Telkom,telkom,bad-service-9db7752c7a5bdabbc9dd4522325141b8e725b227-4185748,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,2.0,WEBSITE,False,,2016-12-27,5,[]
4185714,3612fd20-31fa-11e8-83f4-f23c91bb6188,2022-11-18 12:18:06,Laura J,Laura J,,3612fd20-31fa-11e8-83f4-f23c91bb6188,Worse than the worst service,1,"I will NEVER again go to Telkom Bayside! TWO WEEKS waiting on an answer as to why money was not allocated to an early upgrade. I have visited the store 3 times to get a resolve as I will now be facing an additional R2300 on my bill in December, after I was advised the money was crrectly allocated last month and told, dont worry ma'am, its been done. LEKKER MAN! Candice Ruth Hem, the supposed investigations person has been ducking and diving for a week with empty promises, then comes, the store manager, Shamielah, that I have been waiting since Wednesday to contact me, again with, yes sorry ma'am she will call you now. We have NEVER had a seamless experience with this store, all and all if this was the only store in a 200km radius I'd rather drive 200km!",Telkom,telkom,worse-than-the-worst-service-4185714,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-05-16,10,[]
4185688,2d42b9c8-31fa-11e8-83f4-f23c91bb6188,2022-11-18 12:02:30,Mogau R,Mogau R,,2d42b9c8-31fa-11e8-83f4-f23c91bb6188,Telkom stealing my money,1,"Good day

Telkom is working with scammers to steal my money, I have two data contracts with them. In October I noticed a slightly higher bill than normal and I contacted their call center and the feedback I got was, there are subscriptions running on my account which does not make sense to me because the routers I have don't have any screen or buttons I can use to subscribe to anything, so clearly Telkom or scammers subscribed on my behalf. The consultant cancelled the subscriptions in October 

Yesterday when my wife was checking the accounts, the subscriptions are still going off at R3 a day. Mind you all this money is debited together with the normal debit I signed up for, so the money is going directly to Telkom and I don't know if they share it with the scammers or they keep it to themselves.

Please help",Telkom,telkom,telkom-stealing-my-money-0af8a1525167bc4f66afad928cb1709fb991e790-4185688,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2016-08-25,5,[]
4185672,8157f300-3bc3-11ec-81c6-c59dfc8aa959,2022-11-18 11:55:27,Candice M,Candice M,,8157f300-3bc3-11ec-81c6-c59dfc8aa959,telkom contract,2,"Poor admin, took so many weeks to have my contact cancelled. Telkom continued to extend my contract and deducted monthly, despite my contract expiring.",Telkom,telkom,telkom-contract-8988606ef81b686062214ce7a7adae1c15dcc583-4185672,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,3.0,WEBSITE,False,,2021-11-02,3,[]
4185671,884b8870-907a-11ec-8526-c30b9450edd1,2022-11-18 11:54:59,Niqula K,Niqula K,,884b8870-907a-11ec-8526-c30b9450edd1,Poor Service and No Signal,1,We have been struggling for months now to get stable network. First our ADSL were stolen Telkom just nofitied us that they will not replace the ADSL line as it gets stolen all the time. But we have a contract for this... So We stopped payment due to no service. We switched over to Telkom LTE 5G and even worse. Our network is NEVER stable. We work from home so this is critical. Really bad. Poor Service Delivery reporting faulty line and NO ONE even bother to call us back. We are not FED Up. So Telkom What are you going to do about this issue????,Telkom,telkom,poor-service-and-no-signal-4185671,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2022-02-18,3,[]
4185398,78065880-0442-11e9-b1f5-f53222f75630,2022-11-18 10:15:40,Duane M,Duane M,,78065880-0442-11e9-b1f5-f53222f75630,"Useless, unethical, racist Telkom",1,"After multiple cancellation emails to Telkom since 5 months ago Telkom continued to ignore me despite the fact that they sent me confirmation emails with reference no's. Ref number are
31 July 22 email **********
26 Aug 22 email **********
5 Oct 22 email ********** Received one reply from agent but never explain the closing amount
7 Oct 22 email ********** and **********
10 Oct 22 I place a stop order on debit as no one gives me direction nor the final invoice with the penalty amount for early cancellation
4 Nov 22, still no confirmation that account is cancelled and now sending demand letters to me. 
4 Nov 22, I call telkom twice after first operator put phone down in my face. Second operator confirm that account will be cancelled end of Nov 22 and i request letter that confirm this before i pay final account. Letter never arrives Call ref no **********Nov 22, receive sms that my account have been handed over to debt collectors, i attempt to call them but no on sms do not exist. Call Telkom and operator puts phone down in my face before i can even explain this long story.

Telkom, you are not only useless, but racist as i am being treated like a criminal by your operators, and you run a unethical business by stealing from your customers. I will see you in court.",Telkom,telkom,useless-unethical-racist-telkom-4185398,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-12-20,6,[]
4185318,cb595d80-670f-11ed-9a46-5bc5ca55aea7,2022-11-18 09:37:29,Fiaz K,Fiaz K,,cb595d80-670f-11ed-9a46-5bc5ca55aea7,Misleading information,1,"2 out of 3 contracts that I have with telkom have been suspended/locked even after being debited

I visit the telkom gateway store and I was advised that my spending limit needed to be increased and to which the consultant  who assisted me provided me with incorrect information telling me that he raised a complaint/request to have this fixed and it will take 2-3 days till my phone lines are opened up again

I asked him numerous times if I would need to make a payment  in order for this to be resolved and he told me no

It's now been 4 days without phone service and when I get to the store, another onsultant who gave me the correct information and advised me all I needed to do was make a minimum payment of R60 and all would have been sorted


I wouldn't have raised this complaint however being in a situation where my partner was being harassed and had no way of reaching out for assistance was very disappointing.

Imagine being in a life threatening situation and your only source of getting help was through a mobile phone that had been paid for but not being able to use it because of a consultant providing incorrect information just to get someone off his back",Telkom,telkom,misleading-information-be6ebeedf4510a4a2be7a924b61544854eba7bd9-4185318,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-11-18,1,[]
4185312,25e7be70-c846-11ea-8003-65e132f7a282,2022-11-18 09:35:03,Jarred H,Jarred H,,25e7be70-c846-11ea-8003-65e132f7a282,Broken Systems,1,"Ever since my last upgrade my accounts are no longer linked to my account profile, I am also unable to relink them as it gives me an error each time. Your help page sadly takes me straight to a broken link. I urgently need to change my debit account details and it's impossible at this stage!",Telkom,telkom,broken-systems-4185312,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-07-17,16,[]
4185151,3ad12ab8-31fa-11e8-83f4-f23c91bb6188,2022-11-18 08:03:29,Stephen D,Stephen D,,3ad12ab8-31fa-11e8-83f4-f23c91bb6188,Disappearing Airtime,1,Still no response from Telkom re disappearing airtime. Sent complaint via sms nr ********** on 9th November. Nothing.,Telkom,telkom,disappearing-airtime-298d5c94972d04afe61fce070ad42732af2cd6b6-4185151,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,6.0,WEBSITE,False,,2017-11-22,21,[]
4185149,76e3ab30-6705-11ed-a787-8f7f1fc76f19,2022-11-18 08:02:40,Riedwaan K,Riedwaan K,,76e3ab30-6705-11ed-a787-8f7f1fc76f19,Internet line faulty.,1,"My business internet and phone line are now off for 4 days. It was reported on Monday and escalated 4 time. All our work is internet base, and the business is standing still. TELKOM PLEASE HELP!!!!!!!!!!!!!",Telkom,telkom,internet-line-faulty-4185149,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-11-18,1,[]
4185128,2dc2fdd0-8331-11ec-bcba-5dc2407f2a50,2022-11-18 07:39:10,Siphamandla Z,Siphamandla Z,,2dc2fdd0-8331-11ec-bcba-5dc2407f2a50,I tried to call Telkom Mobile and their IVR tells us their consultants are working from home and due load shedding there are few agents to take my call,1,I tried to call Telkom Mobile and their IVR tells us their consultants are working from home and due load shedding there are few agents to take my call. I was willing to wait but they only sent me a WhatsApp text to communicate and line cut twice. Went to WhatsApp and my issue was not among the mentioned. This kind of service sucks😡,Telkom,telkom,i-tried-to-call-telkom-mobile-and-their-ivr-tells-us-their-consultants-are-working-from-home-and-due-load-shedding-there-are-few-agents-to-take-my-call-4185128,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WHATSAPP,False,,2022-02-01,3,[]
4184950,7a67d8d0-66ab-11ed-964f-2f6f0666a216,2022-11-17 21:13:17,Ziphelele M,Ziphelele M,,7a67d8d0-66ab-11ed-964f-2f6f0666a216,Poor service,1,"Reuter hasn't been working since the beginning of this month. Today Was put on hold for 40 minutes, with no luck...... Still not assisted.",Telkom,telkom,poor-service-e3746e69dc4f27586fbb737da87b3fe13c29fd6d-4184950,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,5.0,WEBSITE,False,,2022-11-17,1,[]
4184698,4ff9fe90-2b6a-11ec-b106-713f1ef58838,2022-11-17 17:17:11,David B,David B,,4ff9fe90-2b6a-11ec-b106-713f1ef58838,POOR SERVICE,1,I DONT THINK THAT TELKOM SHOULD GET A RATING! IF THERE WAS AN OPTION TO GIVE THEM A           (-3) RATING I WOULD GLADLY GIVE IT TO THEM. I APPLIED FOR A FIBRE LINE WITH THEM WHICH THEY ADVISED WAS A PROMOTION AND THAT IT THEY WOULD DEBIT MY ACCOUNT! COOL THEY DID NOT A FEW MONTHS LATER I DID A FOLLOW UP AS TO WHY I HAVE NOT BEEN DEBITED. I WAS ADVISED AGAIN DUE TO THE PROMOTION. ITS NOW THE 17TH NOVEMBER 22 AND IM GETTING THREATNING TEXTS FROM ATTORNEYS BECAUSE MY ACCOUNT HAS BEEN HANDED OVER! NEVER HAVE I RECEIVED SUCH POOR AND HORRIBLE SERVICE. THE SALES DESK COULD NOT TELL ME WHY MY ACCOUNT WAS HANDED OVER AND THAT THEY WILL 1ST  INVESTIGATE BEFORE MY QUERY COULD BE DELY WITH!,Telkom,telkom,poor-service-4778d7bd2cff0fc904f07ac640b64b6b40124f69-4184698,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2021-10-12,1,[]
4184435,2442d6e0-1fe3-11ed-acda-e51a04bd1f56,2022-11-17 15:24:20,Lethukuthula M,Lethukuthula M,,2442d6e0-1fe3-11ed-acda-e51a04bd1f56,Telkom Let Down!!!!,2,"Its sad that in his digital age you find your self being forced to go out and enter a store rather than be able to do things online, So I was due for an upgrade on Telkom but due to a system error I was told I would have to go to a Telkom store with my proof of address, now why as a preexisting contract customer( been with Telkom for three years now)  I am sad how primitive Telkom is being by not allowing  me to email these documents they require and then processing my request",Telkom,telkom,telkom-let-down-4184435,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,10.0,WEBSITE,False,,2022-08-19,1,[]
4184311,e6944e70-6674-11ed-ba0a-e3826f51c99b,2022-11-17 14:46:15,Ntokozo W,Ntokozo W,,e6944e70-6674-11ed-ba0a-e3826f51c99b,Horrible service provider,1,"I've been having a lot of issues with the data connection which I was then told that nothing could be done.  I have so many tickets of escalations upon escalations were nobody ever got back to me. Then when I eventually contacted them back. I was given a response of that ""nothing can be done""! This was my worse experience with Telkom and my money had to down the drain since I got to use the data. I  stopped using this network for some months and now I've given them the benefit of the doubt.  Which yet they have failed me again.",Telkom,telkom,horrible-service-provider-dbd50052667186f401ef75aff78055e86d7c11ff-4184311,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2022-11-17,3,[]
4184280,7f4ee880-6594-11ed-91a2-ef9e31229ae3,2022-11-17 14:35:29,Nazlie F,Nazlie F,,7f4ee880-6594-11ed-91a2-ef9e31229ae3,**** service,1,I only rated 1 star because I don't have the option of not rating the **** service of Telkom. I cannot get hold of anyone at telkom to query an account. They keep giving me the incorrect contact number. I'm sorry I didn't know that in order to be helped I have memorise the options on the automated voice service. Then when u finally get upset they cut your call. Still no help received. Telkom is just a waste of  time,Telkom,telkom,service-c9abee72263e39ae85625ec8bd0de444ce999219-4184280,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,1.0,WEBSITE,False,,2022-11-16,2,[]
4184170,6be5b760-666c-11ed-ab36-c71c6e3585ed,2022-11-17 13:41:44,Daryl Z,Daryl Z,,6be5b760-666c-11ed-ab36-c71c6e3585ed,Worst Network In SA,1,"Telkom Committed Fraud ,Took my employee details and registered them as the Director of the company, My lines is suspended for 2 months to find out the account was debited from wrong details ,sent all documents waiting for activation on my business lines ,REF#_**********.",Telkom,telkom,worst-network-in-sa-001085d1b749d4cb81c55e8759c5004ef5c60105-4184170,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-11-17,1,[]
4184037,0ca77d20-cd18-11ec-a760-1f69af34a972,2022-11-17 12:45:52,Rushdi,Rushdi,,0ca77d20-cd18-11ec-a760-1f69af34a972,Telkom trying to make extra cash with late payments,1,Purchased fibre from them and we agreed to do a debt order they sent an sms saying the debt didn’t go through and blocked my internet. I paid my internet with a late payment fee. Phoned in and told them. They said the debt order wasn’t selected (clearly Telkom issue) and now they won’t unpause my internet until funds reflect which is unfair in my opinion since they are the ones at fault. I asked to speak to the manager and I’ve been waiting for 3 hours for a return. Pathetic,Telkom,telkom,telkom-trying-to-make-extra-cash-with-late-payments-4184037,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-05-06,7,[]
4183806,38dce438-31fa-11e8-83f4-f23c91bb6188,2022-11-17 11:33:26,Nicole M,Nicole M,,38dce438-31fa-11e8-83f4-f23c91bb6188,Poor service and still no active fibre line,1,"We had our fibre installed over one week ago and we still don’t have an active line. We’ve call every single day and the people at the call centres don’t know what they are doing or don’t understand or even know what to do.
We work from home and our jobs are dependent on the fibre and Telkom has no interest in helping us solve the problem. Our jobs are at risk and the telkom hasn’t given us any clear indication as to when they will activate this line.
This is ridiculous and such poor service! So disappointing. Wish we could change providers but no we’re stuck.",Telkom,telkom,poor-service-and-still-no-active-fibre-line-4183806,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-08-24,3,[]
4183403,75677520-811c-11e8-ac87-a1abc0ebd7c9,2022-11-17 09:02:01,Queen T,Queen T,,75677520-811c-11e8-ac87-a1abc0ebd7c9,Telkom worst service provider.,1,On a number of occasions I have called Telkom because every time there is rain their ADSL line get struck by lightning resulting in my router being damaged. I have bought six routers in a space of a year and 2 months since their installation. Last incident my son was switching the router off when lightning struck his hands. It is clear that someone in my family needs to die before Telkom comes and checks what is wrong with their ADSL line. Oh and only their line is impacted all my electrical appliances are in tact. This started after they installed this adsl I have never had any issues before. I want Telkom to cancel this connection I don't want it anymore since they are hell bend on not fixing the issue.,Telkom,telkom,telkom-worst-service-provider-ac34781f7d12ed94e5a34a7bf0c09eb544b77822-4183403,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2018-07-06,7,[]
4183387,e324d960-6209-11ed-8136-f39185dd469b,2022-11-17 08:57:27,Kashifa B,Kashifa B,,e324d960-6209-11ed-8136-f39185dd469b,The best,1,"Without a doubt the worst service provider ever ever since Telkom changed ownership they have become unreliable, incompetent and of a thieving nature my husband was charged for a contract and device that we hadn't signed up for I brought it to his attention he brought it to Telkom in Westwood mall's attention they admitted it was a mistake and promised to not only cancel the said contract but to credit us the amount of 13000 which they did not do the then began debiting us unreal amounts they didnot credit us for the money we we're paying nor did they credit us the 13000 they put us into further debt with regard to our other accounts not being able to be paid because they were overdebiting us. Our credit score was ruined and my husband lost business due to them cutting our cell service when we were not in arrears he eventually was left with out a Job because he wasn't making his monthly quota we were emotionally scared and embarrassed financially. And I'm mad as hell because no one is prepared to take Telkom on and there are so many others who have also been short   changed and have no voice to speak out",Telkom,telkom,the-best-c1f4c819fcad876a9c8c3865218db2d43905c745-4183387,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2022-11-11,2,[]
