id,user_id,created_at,authorDisplayName,author,authorAvatar,author_id,review_title,review_rating,review_content,business_name,business_slug,permalink,replied,messages,business_logo,industry_logo,industry_name,industry_slug,status_id,nps_rating,source,is_reported,business_reporting,author_created_date,author_total_reviews_count,attachments
4218057,02b0556d-31fa-11e8-83f4-f23c91bb6188,2022-12-08 17:24:49,Harry B,Harry B,,02b0556d-31fa-11e8-83f4-f23c91bb6188,Bad service no response to email,4,"My insurance validators has sent all relevant information to get billing and beam reports for myself and my wife both Telkom numbers ********** and **********.

My claim is on hold for almost 8 weeks now because Telkom does not return their emails and don't respond to the request. 

Why should we have service providers that can't help with a simple issue.",Telkom,telkom,bad-service-no-response-to-email-4218057,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2010-12-31,5,[]
4205488,ae1523d0-fc9e-11e8-9f74-05f9bc69daf4,2022-12-01 00:03:21,Lebogang O,Lebogang O,,ae1523d0-fc9e-11e8-9f74-05f9bc69daf4,Poor and Unfair service,4,"I have 3 mobile contracts with telkom 
I took or contact in the last 14 months 
And when I took contract and I signed insurance agreement.
I have now lost my device and when I put on a claim I was told I don't have a insurance. Went to branch (Northgate branch) and I was told that insurance was requested and signed for, however the consultant did not process it on a system and consultant is no longer working in a branch.

It's not my fault that consultant did not process he insurance requested and as much as I have more than 2 contracts how would I have known that one insurance is not active?

Now Telkom Mobile Northgate doesn't want to help,  instead they want me to pay 2400 9r take new contracts,  how is that fair?

I'm so inconvenienced,  struggling and so frustrated. 

Telkom mobile has failed me and treated me so unfairly 😭😭😭

Contract number; **********",Telkom,telkom,poor-and-unfair-service-6536efabd9a55847adbac00d7fb4f85dd7b8902c-4205488,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-12-10,11,[]
4202188,43bb7660-38bf-11ec-9864-f1a9874221c1,2022-11-29 14:41:46,Nomgcobo D,Nomgcobo D,,43bb7660-38bf-11ec-9864-f1a9874221c1,Problem fixed,4,"I experienced connectivity issues for a a couple of months and it was super frustrating! The agents were very helpful and patient, I must say. Telkom sent technicians to where I live a number of times until the problem was fixed. I no longer experience problems connecting to the internet anymore.",Telkom,telkom,problem-fixed-d760cfa3422d9fe4aa7b40b32407a9eaf2196b25-4202188,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,8.0,WEBSITE,False,,2021-10-29,8,[]
4196105,cbc3f800-6caa-11ed-9b2a-e33375061225,2022-11-25 12:22:51,Ashley M,Ashley M,,cbc3f800-6caa-11ed-9b2a-e33375061225,Telkom's customer service works great.,4,The customer service from Telkom is great. had an issue and called the helpline and they resolved my matter in a timely manner.,Telkom,telkom,telkoms-customer-service-works-great-4196105,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-11-25,3,[]
4159962,d1d73cb0-9995-11e9-9ff5-7553047d0c7e,2022-11-02 10:09:57,marius T,marius T,,d1d73cb0-9995-11e9-9ff5-7553047d0c7e,Very good,4,Happy with Telkom's products and services. Always prompt to sort out problems.,Telkom,telkom,very-good-49b3c63ef8b10d581dec7327f814d3f8eb3f200e-4159962,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,8.0,WEBSITE,False,,2019-06-28,6,[]
4153337,2a252067-31fa-11e8-83f4-f23c91bb6188,2022-10-28 13:29:47,Thabang M,Thabang M,,2a252067-31fa-11e8-83f4-f23c91bb6188,Saved from Mondo,4,"Shout out to Lehlogonolo and Zama Mkha**** for helping me on my sim deal cancellation. Saved from a terrible deal and service from Mondo. Glad I'm out. Hopefully when I reconsider, I won't have to do it through Mondo.",Telkom,telkom,saved-from-mondo-4153337,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2016-05-26,7,[]
4118845,328f3060-e680-11ec-97b6-51096cd77f74,2022-10-04 13:29:02,Kgaitsewe M,Kgaitsewe M,,328f3060-e680-11ec-97b6-51096cd77f74,Spam calls telkom sales,4,"Not complaining about service i just need help with telkom sales spams daily i blocked and POPI and CPA says once blocked they must stop calling me pls help i am tired . this is the number used **********. 

Pls give feedback just ask them to abide by the laws of the country pls",Telkom,telkom,spam-calls-telkom-sales-4118845,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-06-07,2,[]
4096988,18abc4b0-3655-11ed-a612-0ba08fb6a2e9,2022-09-17 08:54:48,Andiswa M,Andiswa M,,18abc4b0-3655-11ed-a612-0ba08fb6a2e9,great network,4,the best service provider,Telkom,telkom,great-network-fe324514948a2e5f622ed5af4d5a2e476353ef7e-4096988,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-09-17,6,[]
4096035,f7da5b90-963d-11e8-a707-5749ad9cde95,2022-09-16 11:36:18,Christopher P,Christopher P,,f7da5b90-963d-11e8-a707-5749ad9cde95,Telkom refuses to cancel Fibre contract and keeps stealing money from my account.,4,"0 stars. Telkom has refused outright to cancel a Fibre contract which I've requested to be cancelled in February and each month continues to take money from my account with out my permission. I no longer live at the residence where the line was installed. 

Thousands of Rands have been stolen from my account and Telkom does not respond to requests to cancel my contract.

Do not use Telkom Fibre.",Telkom,telkom,telkom-refuses-to-cancel-fibre-contract-and-keeps-stealing-money-from-my-account-4096035,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-08-02,4,[]
4095211,3a3e68fb-31fa-11e8-83f4-f23c91bb6188,2022-09-15 17:37:48,Manchue H,Manchue H,,3a3e68fb-31fa-11e8-83f4-f23c91bb6188,Network Issues Resolved,4,After two days of struggling with no internet an consultants not being able to assist with network issues. I managed to phone in and speak to Tebello who assisted me with solutions and how to fix the issue. Network working perfectly fine after the explination and steps as to what I need to block and etc. Thank you Tebello,Telkom,telkom,network-issues-resolved-4095211,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-10-31,24,[]
4052008,1207b9b0-1cd1-11ed-a423-2d6fc3b2e735,2022-08-15 21:35:36,Maggie M,Maggie M,,1207b9b0-1cd1-11ed-a423-2d6fc3b2e735,Happy customer- Telkom,4,"Excellent service from Telkom Benmore Gardens, staff was friendly and efficient. Thanks, keep doing a good job.",Telkom,telkom,happy-customer-telkom-4052008,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,9.0,WEBSITE,False,,2022-08-15,1,[]
4229152,2216bb0d-31fa-11e8-83f4-f23c91bb6188,2022-12-17 11:00:26,renate,renate,,2216bb0d-31fa-11e8-83f4-f23c91bb6188,Excellent service... Thank you,5,The service I received was excellent and they keep in there time frame even over the busy period of holiday season. I would also like to say thank You for the gift of my Bluetooth headphones...,Telkom,telkom,excellent-service-thank-you-6fdc88f738886602583d7605bf99c4bc438eff9f-4229152,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2015-04-26,4,[]
4227737,1369436f-31fa-11e8-83f4-f23c91bb6188,2022-12-15 15:24:21,sobahle ,sobahle ,,1369436f-31fa-11e8-83f4-f23c91bb6188,good consultant,5,"thanks to Thandiwe Makhaye a consultant who went miles to assist and have all the time to listen, not the idiot called Sibusiso Nkosi from carnival who wants sales so bad while its not working for hi, who sold me a router that is not connecting and got robbed because of this idiot was suppose to work from from December",Telkom,telkom,good-consultant-5600d5dd475c65ba3c50abad324ed97dc0d18eed-4227737,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2013-06-24,3,[]
4222978,ef0f3160-1f51-11eb-96b7-87bb21197e53,2022-12-13 08:38:19,Liezle P,Liezle P,,ef0f3160-1f51-11eb-96b7-87bb21197e53,Telkom Kenilworth centre,5,"Went in to the Kenilworth centre branch to do a sim swap and unsuspend my number.got the best service from a very nice lady named Nuraan.  .c was fast and very efficient and in less then 10min I had my new Sim
 . .thank u nuraan",Telkom,telkom,telkom-kenilworth-centre-4222978,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-11-05,4,[]
4220027,f1989af0-247d-11ed-9b4a-437238555a96,2022-12-10 07:25:59,Johanna B,Johanna B,,f1989af0-247d-11ed-9b4a-437238555a96,BEST TELKOM EMPLOYEE,5,"I am writing this as one very happy (now ex-) customer of Telkom.

in 2020 we moved from South Africa to the UAE, until recently I still had one contract with Telkom, and canceling this contract at the end of service proved to be an extremely difficult task, as no one I mailed or called replied or said that they weren’t able to assist with my cancelation.

I received a contact number of Piet Sherende at the Key West branch in Krugersdorp from my sister (they had a big issue with their home service a few months back and he was the only one able to assist them in a timely, friendly manner).

I proceeded to make contact with him and he immediately was able to tell me what documents he needed from me, he sent me the forms, and kept me posted on all progress.
Now, my line is finally canceled and I can only thank Piet for this.

He really went above and beyond with his service for me (and my sister), and he really was one of the most knowledgeable, friendly, and considerate employees of Telkom (or any large company for the matter!) I have ever had the pleasure of dealing with.

Would definitely recommend him and his team at Key West to all.",Telkom,telkom,best-telkom-employee-4220027,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-08-25,2,[]
4217936,9bed8af0-76b8-11ed-9d22-ffb31a960520,2022-12-08 16:14:37,Charles M,Charles M,,9bed8af0-76b8-11ed-9d22-ffb31a960520,Good Service,5,"I was a customer at Telkom for 3 years, and I only had good service. Thanks",Telkom,telkom,good-service-5aa45f23f768b522321a6d4318fff1182ddeafb2-4217936,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-12-08,5,[]
4217756,14c30320-ba48-11ec-9a3f-83917660db21,2022-12-08 15:02:11,Amukelani M,Amukelani M,,14c30320-ba48-11ec-9a3f-83917660db21,Telkom is a scam,5,Telkom has not cancel my contract since i asked to cancel it.,Telkom,telkom,telkom-is-a-scam-e7cd932508296cb43e0d37247f63cdd40c964d93-4217756,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-04-12,2,[]
4212612,c46c6cd0-f20d-11eb-8afb-9908558c9bcf,2022-12-06 01:21:05,Vutivi N,Vutivi N,,c46c6cd0-f20d-11eb-8afb-9908558c9bcf,Telkom Musgrave staff are friendly and helpful,5,Thanks to Bongi @ the telkom Musgrave branch was connected after my phone was stolen on Saturday she was so helpful and service was great shoutout Bongi for everything you did for me helping me get a phone 📱 after such stressful thing happened.  Thank you 😊,Telkom,telkom,telkom-musgrave-staff-are-friendly-and-helpful-4212612,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,10.0,WEBSITE,False,,2021-07-31,6,[]
4208335,f7484640-2521-11ed-b285-bffef887da7b,2022-12-02 11:30:03,Khanyisa A,Khanyisa A,,f7484640-2521-11ed-b285-bffef887da7b,Agent of the year  Robyn Abdie at Telkom cust. serv.,5,"I would like to take my hat off for Robyn Abdie at Telkom cust. serv., she was super helpful in time of need unlike her other colleagues that I dealt with before her for the same query. I only needed a copy of my phone contract",Telkom,telkom,agent-of-the-year-robyn-abdie-at-telkom-cust-serv-4208335,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-08-26,3,[]
4205121,42850cb0-8e97-11e8-a12b-3bf3fb8b2ad7,2022-11-30 18:18:05,ShÃ na Jacobs,ShÃ na Jacobs,,42850cb0-8e97-11e8-a12b-3bf3fb8b2ad7,New Contract,5,"Yesterday I tried to get ahold of an agent, however the one I got was impatient and still waiting on her to return my call. I tried phoning again and spoke to Roxanne Pillay, super friendly and extremely clear, patient as my current phone struggled to answer the call when I needed her to phone me back. We need more people that does their jobs with pride and friendliness.
Thank you Roxanne🌻",Telkom,telkom,new-contract-b99b568cef68897e458a34d8d8667330c9ebf8a8-4205121,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-07-23,6,[]
4203074,33886457-31fa-11e8-83f4-f23c91bb6188,2022-11-29 23:19:23,Zubeida S,Zubeida S,,33886457-31fa-11e8-83f4-f23c91bb6188,Great staff and products,5,"I have been with Telkom for years. Cheap with WiFi and Internet rates. Connection good.onky problems I found is billing issues, which I normally get resolved within 72hours because your ticket is logged and they return calls. The best is to go in store. My usual stores are Adderley Street Cape Town, which can become busy but very helpful and patient staff. The other store is Kenilworth Centre I had my last interactions where my matters were finalised immediately or latest 72hours with status updates from store instead of from myself having to follow up.",Telkom,telkom,great-staff-and-products-4203074,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-02-26,3,[]
4201123,db900b20-d7a0-11e8-82c8-9dc8bbe00698,2022-11-29 10:25:10,Thakhani R,Thakhani R,,db900b20-d7a0-11e8-82c8-9dc8bbe00698,Free Contract Sim Swap,5,"I lost my contract simcard and I did not want to go to get a new one not so fast anyways, i had hoped I would find it. But that nano simcard is so small once you lose it and unsure where, it is gone.

But I know the fellow networks charge a fee hence I didnt wanna rush cos I did not want to pay.

My husband encouraged me to go to the store and we requested for a new sim and a sim swap. And I asked "" how much will that be"". The guy at the counter answered ""Nothing, ma'am""   I was so suprised cos I had been charged more than R200 to replace a contract sim from a competitor network. 

But Telkom does it for free and its up and running same time . I just picked up where I left off. Thank you so much.",Telkom,telkom,free-contract-sim-swap-4201123,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,6.0,WEBSITE,False,,2018-10-24,64,[]
